method,score_type,selection_type,target_active_ratio,sample_index,active_token_num,skipped_token_num,prediction,dense_prediction,label
Q16-ESLA,k,topk,0.8,222,13,3,1,1,1
Q16-ESLA,k,topk,0.8,223,13,3,1,1,1
Q16-ESLA,k,topk,0.8,224,13,3,0,0,0
Q16-ESLA,k,topk,0.8,225,13,3,1,1,1
Q16-ESLA,k,topk,0.8,226,13,3,0,0,0
Q16-ESLA,k,topk,0.8,227,13,3,1,1,1
Q16-ESLA,k,topk,0.8,228,13,3,1,1,1
Q16-ESLA,k,topk,0.8,229,13,3,1,1,1
Q16-ESLA,k,topk,0.8,230,13,3,1,1,1
Q16-ESLA,k,topk,0.8,231,13,3,1,1,1
Q16-ESLA,k,topk,0.8,232,13,3,1,1,1
Q16-ESLA,k,topk,0.8,233,13,3,1,1,1
Q16-ESLA,k,topk,0.8,234,13,3,0,0,1
Q16-ESLA,k,topk,0.8,235,13,3,1,1,1
Q16-ESLA,k,topk,0.8,236,13,3,1,1,1
Q16-ESLA,k,topk,0.8,237,13,3,1,1,1
Q16-ESLA,k,topk,0.8,238,13,3,1,1,1
Q16-ESLA,k,topk,0.8,239,13,3,1,1,1
Q16-ESLA,k,topk,0.8,240,13,3,1,1,1
Q16-ESLA,k,topk,0.8,241,13,3,1,1,1
Q16-ESLA,k,topk,0.8,242,13,3,1,1,1
Q16-ESLA,k,topk,0.8,243,13,3,1,1,1
Q16-ESLA,k,topk,0.8,244,13,3,1,1,1
Q16-ESLA,k,topk,0.8,245,13,3,1,1,1
Q16-ESLA,k,topk,0.8,246,13,3,1,1,1
Q16-ESLA,k,topk,0.8,247,13,3,0,0,0
Q16-ESLA,k,topk,0.8,248,13,3,1,1,1
Q16-ESLA,k,topk,0.8,249,13,3,1,1,1
Q16-ESLA,k,topk,0.8,250,13,3,0,1,1
Q16-ESLA,k,topk,0.8,251,13,3,1,1,1
Q16-ESLA,k,topk,0.8,252,13,3,1,1,1
Q16-ESLA,k,topk,0.8,253,13,3,1,1,1
Q16-ESLA,k,topk,0.8,254,13,3,1,1,1
Q16-ESLA,k,topk,0.8,255,13,3,1,1,1
Q16-ESLA,k,topk,0.8,256,13,3,1,1,1
Q16-ESLA,k,topk,0.8,257,13,3,1,1,1
Q16-ESLA,k,topk,0.8,258,13,3,1,1,1
Q16-ESLA,k,topk,0.8,259,13,3,0,0,0
Q16-ESLA,k,topk,0.8,260,13,3,0,0,0
Q16-ESLA,k,topk,0.8,261,13,3,1,1,1
Q16-ESLA,k,topk,0.8,262,13,3,1,1,1
Q16-ESLA,k,topk,0.8,263,13,3,1,1,1
Q16-ESLA,k,topk,0.8,264,13,3,1,1,1
Q16-ESLA,k,topk,0.8,265,13,3,1,1,1
Q16-ESLA,k,topk,0.8,266,13,3,1,1,1
Q16-ESLA,k,topk,0.8,267,13,3,1,1,1
Q16-ESLA,k,topk,0.8,268,13,3,1,1,1
Q16-ESLA,k,topk,0.8,269,13,3,1,1,1
Q16-ESLA,k,topk,0.8,270,13,3,1,1,1
Q16-ESLA,k,topk,0.8,271,13,3,1,1,1
Q16-ESLA,k,topk,0.8,272,13,3,1,1,1
Q16-ESLA,k,topk,0.8,273,13,3,1,1,1
Q16-ESLA,k,topk,0.8,274,13,3,1,1,1
Q16-ESLA,k,topk,0.8,275,13,3,0,0,0
Q16-ESLA,k,topk,0.8,276,13,3,1,1,1
Q16-ESLA,k,topk,0.8,277,13,3,1,1,1
Q16-ESLA,k,topk,0.8,278,13,3,0,0,0
Q16-ESLA,k,topk,0.8,279,13,3,1,1,1
Q16-ESLA,k,topk,0.8,280,13,3,0,0,1
Q16-ESLA,k,topk,0.8,281,13,3,1,1,1
Q16-ESLA,k,topk,0.8,282,13,3,1,1,1
Q16-ESLA,k,topk,0.8,283,13,3,1,1,1
Q16-ESLA,k,topk,0.8,284,13,3,1,1,1
Q16-ESLA,k,topk,0.8,285,13,3,1,1,1
Q16-ESLA,k,topk,0.8,286,13,3,1,1,1
Q16-ESLA,k,topk,0.8,287,13,3,1,1,1
Q16-ESLA,k,topk,0.8,288,13,3,0,0,0
Q16-ESLA,k,topk,0.8,289,13,3,1,1,1
Q16-ESLA,k,topk,0.8,290,13,3,1,1,1
Q16-ESLA,k,topk,0.8,291,13,3,1,1,1
Q16-ESLA,k,topk,0.8,292,13,3,1,1,1
Q16-ESLA,k,topk,0.8,293,13,3,1,1,1
Q16-ESLA,k,topk,0.8,294,13,3,1,1,1
Q16-ESLA,k,topk,0.8,295,13,3,1,1,1
Q16-ESLA,k,topk,0.8,296,13,3,1,1,1
Q16-ESLA,k,topk,0.8,297,13,3,1,1,1
Q16-ESLA,k,topk,0.8,298,13,3,1,1,1
Q16-ESLA,k,topk,0.8,299,13,3,0,0,0
Q16-ESLA,k,topk,0.8,300,13,3,1,1,1
Q16-ESLA,k,topk,0.8,301,13,3,1,1,1
Q16-ESLA,k,topk,0.8,302,13,3,1,1,1
Q16-ESLA,k,topk,0.8,303,13,3,1,1,1
Q16-ESLA,k,topk,0.8,304,13,3,1,1,1
Q16-ESLA,k,topk,0.8,305,13,3,1,1,1
Q16-ESLA,k,topk,0.8,306,13,3,1,1,1
Q16-ESLA,k,topk,0.8,307,13,3,1,1,1
Q16-ESLA,k,topk,0.8,308,13,3,1,1,1
Q16-ESLA,k,topk,0.8,309,13,3,1,1,1
Q16-ESLA,k,topk,0.8,310,13,3,0,0,1
Q16-ESLA,k,topk,0.8,311,13,3,1,1,1
Q16-ESLA,k,topk,0.8,312,13,3,1,1,1
Q16-ESLA,k,topk,0.8,313,13,3,1,1,1
Q16-ESLA,k,topk,0.8,314,13,3,1,1,1
Q16-ESLA,k,topk,0.8,315,13,3,1,1,1
Q16-ESLA,k,topk,0.8,316,13,3,1,1,1
Q16-ESLA,k,topk,0.8,317,13,3,0,0,1
Q16-ESLA,k,topk,0.8,318,13,3,1,1,1
Q16-ESLA,k,topk,0.8,319,13,3,0,0,0
Q16-ESLA,k,topk,0.8,320,13,3,1,1,1
Q16-ESLA,k,topk,0.8,321,13,3,1,1,1
Q16-ESLA,k,topk,0.8,322,13,3,1,1,1
Q16-ESLA,k,topk,0.8,323,13,3,1,1,1
Q16-ESLA,k,topk,0.8,324,13,3,1,1,1
Q16-ESLA,k,topk,0.8,325,13,3,1,1,1
Q16-ESLA,k,topk,0.8,326,13,3,1,1,1
Q16-ESLA,k,topk,0.8,327,13,3,1,1,1
Q16-ESLA,k,topk,0.8,328,13,3,1,1,1
Q16-ESLA,k,topk,0.8,329,13,3,1,1,1
Q16-ESLA,k,topk,0.8,330,13,3,1,1,1
Q16-ESLA,k,topk,0.8,331,13,3,1,1,1
Q16-ESLA,k,topk,0.8,332,13,3,1,1,1
Q16-ESLA,k,topk,0.8,333,13,3,0,0,0
Q16-ESLA,k,topk,0.8,334,13,3,1,1,1
Q16-ESLA,k,topk,0.8,335,13,3,1,1,1
Q16-ESLA,k,topk,0.8,336,13,3,1,1,1
Q16-ESLA,k,topk,0.8,337,13,3,1,1,0
Q16-ESLA,k,topk,0.8,338,13,3,1,1,1
Q16-ESLA,k,topk,0.8,339,13,3,1,1,1
Q16-ESLA,k,topk,0.8,340,13,3,1,1,1
Q16-ESLA,k,topk,0.8,341,13,3,1,1,1
Q16-ESLA,k,topk,0.8,342,13,3,1,1,1
Q16-ESLA,k,topk,0.8,343,13,3,1,1,1
Q16-ESLA,k,topk,0.8,344,13,3,1,1,1
Q16-ESLA,k,topk,0.8,345,13,3,1,1,1
Q16-ESLA,k,topk,0.8,346,13,3,1,1,1
Q16-ESLA,k,topk,0.8,347,13,3,1,1,1
Q16-ESLA,k,topk,0.8,348,13,3,1,1,1
Q16-ESLA,k,topk,0.8,349,13,3,1,1,1
Q16-ESLA,k,topk,0.8,350,13,3,1,1,1
Q16-ESLA,k,topk,0.8,351,13,3,0,0,1
Q16-ESLA,k,topk,0.8,352,13,3,1,1,1
Q16-ESLA,k,topk,0.8,353,13,3,1,1,1
Q16-ESLA,k,topk,0.8,354,13,3,1,1,1
Q16-ESLA,k,topk,0.8,355,13,3,0,0,0
Q16-ESLA,k,topk,0.8,356,13,3,1,1,1
Q16-ESLA,k,topk,0.8,357,13,3,1,1,1
Q16-ESLA,k,topk,0.8,358,13,3,1,1,1
Q16-ESLA,k,topk,0.8,359,13,3,1,1,1
Q16-ESLA,k,topk,0.8,360,13,3,1,1,1
Q16-ESLA,k,topk,0.8,361,13,3,1,1,1
Q16-ESLA,k,topk,0.8,362,13,3,1,1,1
Q16-ESLA,k,topk,0.8,363,13,3,1,1,1
Q16-ESLA,k,topk,0.8,364,13,3,0,0,0
Q16-ESLA,k,topk,0.8,365,13,3,0,1,1
Q16-ESLA,k,topk,0.8,366,13,3,1,1,1
Q16-ESLA,k,topk,0.8,367,13,3,1,1,1
Q16-ESLA,k,topk,0.8,368,13,3,1,1,1
Q16-ESLA,k,topk,0.8,369,13,3,1,1,1
Q16-ESLA,k,topk,0.8,370,13,3,1,1,1
Q16-ESLA,k,topk,0.8,371,13,3,1,1,1
Q16-ESLA,k,topk,0.8,372,13,3,1,1,1
Q16-ESLA,k,topk,0.8,373,13,3,1,1,1
Q16-ESLA,k,topk,0.8,374,13,3,1,1,1
Q16-ESLA,k,topk,0.8,375,13,3,1,1,1
Q16-ESLA,k,topk,0.8,376,13,3,1,1,1
Q16-ESLA,k,topk,0.8,377,13,3,1,1,1
Q16-ESLA,k,topk,0.8,378,13,3,1,1,1
Q16-ESLA,k,topk,0.8,379,13,3,1,1,1
Q16-ESLA,k,topk,0.8,380,13,3,1,1,1
Q16-ESLA,k,topk,0.8,381,13,3,0,0,0
Q16-ESLA,k,topk,0.8,382,13,3,1,1,1
Q16-ESLA,k,topk,0.8,383,13,3,1,1,1
Q16-ESLA,k,topk,0.8,384,13,3,1,1,1
Q16-ESLA,k,topk,0.8,385,13,3,0,0,0
Q16-ESLA,k,topk,0.8,386,13,3,1,1,1
Q16-ESLA,k,topk,0.8,387,13,3,1,1,1
Q16-ESLA,k,topk,0.8,388,13,3,1,1,1
Q16-ESLA,k,topk,0.8,389,13,3,1,1,1
Q16-ESLA,k,topk,0.8,390,13,3,1,1,1
Q16-ESLA,k,topk,0.8,391,13,3,1,1,1
Q16-ESLA,k,topk,0.8,392,13,3,0,0,1
Q16-ESLA,k,topk,0.8,393,13,3,1,1,1
Q16-ESLA,k,topk,0.8,394,13,3,1,1,1
Q16-ESLA,k,topk,0.8,395,13,3,1,1,1
Q16-ESLA,k,topk,0.8,396,13,3,1,1,1
Q16-ESLA,k,topk,0.8,397,13,3,1,1,1
Q16-ESLA,k,topk,0.8,398,13,3,1,1,1
Q16-ESLA,k,topk,0.8,399,13,3,1,1,1
Q16-ESLA,k,topk,0.8,400,13,3,1,1,1
Q16-ESLA,k,topk,0.8,401,13,3,1,1,1
Q16-ESLA,k,topk,0.8,402,13,3,1,1,1
Q16-ESLA,k,topk,0.8,403,13,3,1,1,1
Q16-ESLA,k,topk,0.8,404,13,3,1,1,1
Q16-ESLA,k,topk,0.8,405,13,3,0,0,1
Q16-ESLA,k,topk,0.8,406,13,3,1,1,1
Q16-ESLA,k,topk,0.8,407,13,3,1,1,1
Q16-ESLA,k,topk,0.8,408,13,3,1,1,1
Q16-ESLA,k,topk,0.8,409,13,3,1,1,1
Q16-ESLA,k,topk,0.8,410,13,3,1,1,1
Q16-ESLA,k,topk,0.8,411,13,3,1,1,1
Q16-ESLA,k,topk,0.8,412,13,3,1,1,1
Q16-ESLA,k,topk,0.8,413,13,3,0,0,0
Q16-ESLA,k,topk,0.8,414,13,3,1,1,1
Q16-ESLA,k,topk,0.8,415,13,3,1,1,1
Q16-ESLA,k,topk,0.8,416,13,3,1,1,1
Q16-ESLA,k,topk,0.8,417,13,3,1,1,1
Q16-ESLA,k,topk,0.8,418,13,3,0,0,0
Q16-ESLA,k,topk,0.8,419,13,3,1,1,1
Q16-ESLA,k,topk,0.8,420,13,3,0,0,0
Q16-ESLA,k,topk,0.8,421,13,3,0,0,1
Q16-ESLA,k,topk,0.8,422,13,3,1,1,1
Q16-ESLA,k,topk,0.8,423,13,3,1,1,1
Q16-ESLA,k,topk,0.8,424,13,3,0,0,0
Q16-ESLA,k,topk,0.8,425,13,3,1,1,1
Q16-ESLA,k,topk,0.8,426,13,3,1,1,1
Q16-ESLA,k,topk,0.8,427,13,3,1,1,1
Q16-ESLA,k,topk,0.8,428,13,3,1,1,1
Q16-ESLA,k,topk,0.8,429,13,3,0,1,1
Q16-ESLA,k,topk,0.8,430,13,3,1,1,1
Q16-ESLA,k,topk,0.8,431,13,3,1,1,1
Q16-ESLA,k,topk,0.8,432,13,3,1,1,1
Q16-ESLA,k,topk,0.8,433,13,3,1,1,1
Q16-ESLA,k,topk,0.8,434,13,3,1,1,1
Q16-ESLA,k,topk,0.8,435,13,3,1,1,1
Q16-ESLA,k,topk,0.8,436,13,3,0,0,0
Q16-ESLA,k,topk,0.8,437,13,3,1,1,1
Q16-ESLA,k,topk,0.8,438,13,3,0,0,0
Q16-ESLA,k,topk,0.8,439,13,3,1,1,1
Q16-ESLA,k,topk,0.8,440,13,3,1,1,1
Q16-ESLA,k,topk,0.8,441,13,3,1,1,1
Q16-ESLA,k,topk,0.8,442,13,3,0,1,1
Q16-ESLA,k,topk,0.8,443,13,3,1,1,1
Q16-ESLA,k,topk,0.8,444,13,3,1,1,1
Q16-ESLA,k,topk,0.8,445,13,3,1,1,1
Q16-ESLA,k,topk,0.8,446,13,3,0,0,0
Q16-ESLA,k,topk,0.8,447,13,3,1,1,1
Q16-ESLA,k,topk,0.8,448,13,3,1,1,1
Q16-ESLA,k,topk,0.8,449,13,3,0,0,0
Q16-ESLA,k,topk,0.8,450,13,3,1,1,1
Q16-ESLA,k,topk,0.8,451,13,3,1,1,1
Q16-ESLA,k,topk,0.8,452,13,3,1,1,1
Q16-ESLA,k,topk,0.8,453,13,3,1,1,1
Q16-ESLA,k,topk,0.8,454,13,3,0,0,0
Q16-ESLA,k,topk,0.8,455,13,3,1,1,1
Q16-ESLA,k,topk,0.8,456,13,3,1,1,1
Q16-ESLA,k,topk,0.8,457,13,3,1,1,1
Q16-ESLA,k,topk,0.8,458,13,3,1,1,1
Q16-ESLA,k,topk,0.8,459,13,3,1,1,0
Q16-ESLA,k,topk,0.8,460,13,3,1,1,1
Q16-ESLA,k,topk,0.8,461,13,3,1,1,1
Q16-ESLA,k,topk,0.8,462,13,3,0,0,0
Q16-ESLA,k,topk,0.8,463,13,3,1,1,1
Q16-ESLA,k,topk,0.8,464,13,3,1,1,1
Q16-ESLA,k,topk,0.8,465,13,3,1,1,1
Q16-ESLA,k,topk,0.8,466,13,3,1,1,1
Q16-ESLA,k,topk,0.8,467,13,3,1,1,1
Q16-ESLA,k,topk,0.8,468,13,3,1,1,1
Q16-ESLA,k,topk,0.8,469,13,3,1,1,1
Q16-ESLA,k,topk,0.8,470,13,3,1,1,1
Q16-ESLA,k,topk,0.8,471,13,3,1,1,1
Q16-ESLA,k,topk,0.8,472,13,3,1,1,1
Q16-ESLA,k,topk,0.8,473,13,3,1,1,1
Q16-ESLA,k,topk,0.8,474,13,3,1,1,0
Q16-ESLA,k,topk,0.8,475,13,3,1,1,1
Q16-ESLA,k,topk,0.8,476,13,3,1,1,0
Q16-ESLA,k,topk,0.8,477,13,3,1,1,1
Q16-ESLA,k,topk,0.8,478,13,3,1,1,0
Q16-ESLA,k,topk,0.8,479,13,3,1,1,1
Q16-ESLA,k,topk,0.8,480,13,3,0,1,1
Q16-ESLA,k,topk,0.8,481,13,3,1,1,1
Q16-ESLA,k,topk,0.8,482,13,3,1,1,1
Q16-ESLA,k,topk,0.8,483,13,3,1,1,1
Q16-ESLA,k,topk,0.8,484,13,3,1,1,1
Q16-ESLA,k,topk,0.8,485,13,3,0,0,1
Q16-ESLA,k,topk,0.8,486,13,3,1,1,1
Q16-ESLA,k,topk,0.8,487,13,3,1,1,1
Q16-ESLA,k,topk,0.8,488,13,3,0,0,1
Q16-ESLA,k,topk,0.8,489,13,3,1,1,1
Q16-ESLA,k,topk,0.8,490,13,3,1,1,1
Q16-ESLA,k,topk,0.8,491,13,3,1,1,1
Q16-ESLA,k,topk,0.8,492,13,3,0,0,0
Q16-ESLA,k,topk,0.8,493,13,3,1,1,1
Q16-ESLA,k,topk,0.8,494,13,3,0,0,0
Q16-ESLA,k,topk,0.8,495,13,3,1,1,1
Q16-ESLA,k,topk,0.8,496,13,3,1,1,1
Q16-ESLA,k,topk,0.8,497,13,3,1,1,1
Q16-ESLA,k,topk,0.8,498,13,3,1,1,1
Q16-ESLA,k,topk,0.8,499,13,3,1,1,1
Q16-ESLA,k,topk,0.8,500,13,3,1,1,1
Q16-ESLA,k,topk,0.8,501,13,3,1,1,1
Q16-ESLA,k,topk,0.8,502,13,3,1,1,1
Q16-ESLA,k,topk,0.8,503,13,3,1,1,1
Q16-ESLA,k,topk,0.8,504,13,3,1,1,1
Q16-ESLA,k,topk,0.8,505,13,3,1,1,1
Q16-ESLA,k,topk,0.8,506,13,3,1,1,1
Q16-ESLA,k,topk,0.8,507,13,3,0,1,0
Q16-ESLA,k,topk,0.8,508,13,3,1,1,1
Q16-ESLA,k,topk,0.8,509,13,3,1,1,1
Q16-ESLA,k,topk,0.8,510,13,3,1,1,1
Q16-ESLA,k,topk,0.8,511,13,3,1,1,1
Q16-ESLA,k,topk,0.8,512,13,3,0,0,1
Q16-ESLA,k,topk,0.8,513,13,3,1,1,1
Q16-ESLA,k,topk,0.8,514,13,3,1,1,1
Q16-ESLA,k,topk,0.8,515,13,3,1,1,1
Q16-ESLA,k,topk,0.8,516,13,3,1,1,1
Q16-ESLA,k,topk,0.8,517,13,3,0,0,0
Q16-ESLA,k,topk,0.8,518,13,3,1,1,1
Q16-ESLA,k,topk,0.8,519,13,3,1,1,1
Q16-ESLA,k,topk,0.8,520,13,3,1,1,1
Q16-ESLA,k,topk,0.8,521,13,3,1,1,1
Q16-ESLA,k,topk,0.8,522,13,3,1,1,1
Q16-ESLA,k,topk,0.8,523,13,3,1,1,1
Q16-ESLA,k,topk,0.8,524,13,3,1,1,1
Q16-ESLA,k,topk,0.8,525,13,3,1,1,1
Q16-ESLA,k,topk,0.8,526,13,3,0,0,1
Q16-ESLA,k,topk,0.8,527,13,3,1,1,1
Q16-ESLA,k,topk,0.8,528,13,3,1,1,1
Q16-ESLA,k,topk,0.8,529,13,3,1,1,1
Q16-ESLA,k,topk,0.8,530,13,3,1,1,1
Q16-ESLA,k,topk,0.8,531,13,3,1,1,1
Q16-ESLA,k,topk,0.8,532,13,3,1,1,1
Q16-ESLA,k,topk,0.8,533,13,3,1,1,1
Q16-ESLA,k,topk,0.8,534,13,3,0,0,0
Q16-ESLA,k,topk,0.8,535,13,3,1,1,1
Q16-ESLA,k,topk,0.8,536,13,3,1,0,0
Q16-ESLA,k,topk,0.8,537,13,3,1,1,1
Q16-ESLA,k,topk,0.8,538,13,3,1,1,1
Q16-ESLA,k,topk,0.8,539,13,3,1,1,1
Q16-ESLA,k,topk,0.8,540,13,3,1,1,1
Q16-ESLA,k,topk,0.8,541,13,3,1,1,1
Q16-ESLA,k,topk,0.8,542,13,3,0,0,0
Q16-ESLA,k,topk,0.8,543,13,3,1,1,1
Q16-ESLA,k,topk,0.8,544,13,3,0,0,1
Q16-ESLA,k,topk,0.8,545,13,3,0,0,0
Q16-ESLA,k,topk,0.8,546,13,3,1,1,1
Q16-ESLA,k,topk,0.8,547,13,3,0,0,0
Q16-ESLA,k,topk,0.8,548,13,3,1,1,1
Q16-ESLA,k,topk,0.8,549,13,3,1,1,1
Q16-ESLA,k,topk,0.8,550,13,3,0,0,0
Q16-ESLA,k,topk,0.8,551,13,3,0,0,0
Q16-ESLA,k,topk,0.8,552,13,3,1,1,1
Q16-ESLA,k,topk,0.8,553,13,3,1,1,1
Q16-ESLA,k,topk,0.8,554,13,3,1,1,1
Q16-ESLA,k,topk,0.8,555,13,3,1,1,1
Q16-ESLA,k,topk,0.8,556,13,3,0,0,0
Q16-ESLA,k,topk,0.8,557,13,3,1,1,0
Q16-ESLA,k,topk,0.8,558,13,3,1,1,1
Q16-ESLA,k,topk,0.8,559,13,3,1,1,1
Q16-ESLA,k,topk,0.8,560,13,3,1,1,1
Q16-ESLA,k,topk,0.8,561,13,3,1,1,1
Q16-ESLA,k,topk,0.8,562,13,3,1,1,1
Q16-ESLA,k,topk,0.8,563,13,3,1,1,1
Q16-ESLA,k,topk,0.8,564,13,3,1,1,1
Q16-ESLA,k,topk,0.8,565,13,3,1,1,1
Q16-ESLA,k,topk,0.8,566,13,3,1,1,1
Q16-ESLA,k,topk,0.8,567,13,3,0,0,0
Q16-ESLA,k,topk,0.8,568,13,3,1,1,1
Q16-ESLA,k,topk,0.8,569,13,3,0,0,0
Q16-ESLA,k,topk,0.8,570,13,3,1,1,1
Q16-ESLA,k,topk,0.8,571,13,3,0,0,0
Q16-ESLA,k,topk,0.8,572,13,3,1,1,1
Q16-ESLA,k,topk,0.8,573,13,3,0,0,0
Q16-ESLA,k,topk,0.8,574,13,3,1,1,0
Q16-ESLA,k,topk,0.8,575,13,3,1,1,1
Q16-ESLA,k,topk,0.8,576,13,3,1,1,1
Q16-ESLA,k,topk,0.8,577,13,3,1,1,1
Q16-ESLA,k,topk,0.8,578,13,3,0,0,0
Q16-ESLA,k,topk,0.8,579,13,3,1,1,1
Q16-ESLA,k,topk,0.8,580,13,3,0,0,0
Q16-ESLA,k,topk,0.8,581,13,3,1,1,1
Q16-ESLA,k,topk,0.8,582,13,3,1,1,1
Q16-ESLA,k,topk,0.8,583,13,3,1,1,1
Q16-ESLA,k,topk,0.8,584,13,3,1,1,1
Q16-ESLA,k,topk,0.8,585,13,3,1,1,1
Q16-ESLA,k,topk,0.8,586,13,3,0,0,0
Q16-ESLA,k,topk,0.8,587,13,3,1,1,1
Q16-ESLA,k,topk,0.8,588,13,3,1,1,1
Q16-ESLA,k,topk,0.8,589,13,3,1,1,1
Q16-ESLA,k,topk,0.8,590,13,3,1,1,1
Q16-ESLA,k,topk,0.8,591,13,3,1,1,1
Q16-ESLA,k,topk,0.8,592,13,3,1,1,0
Q16-ESLA,k,topk,0.8,593,13,3,1,1,1
Q16-ESLA,k,topk,0.8,594,13,3,1,1,1
Q16-ESLA,k,topk,0.8,595,13,3,1,1,1
Q16-ESLA,k,topk,0.8,596,13,3,1,1,1
Q16-ESLA,k,topk,0.8,597,13,3,0,0,0
Q16-ESLA,k,topk,0.8,598,13,3,1,1,1
Q16-ESLA,k,topk,0.8,599,13,3,1,1,1
Q16-ESLA,k,topk,0.8,600,13,3,1,1,1
Q16-ESLA,k,topk,0.8,601,13,3,1,1,1
Q16-ESLA,k,topk,0.8,602,13,3,1,1,1
Q16-ESLA,k,topk,0.8,603,13,3,1,1,1
Q16-ESLA,k,topk,0.8,604,13,3,1,1,1
Q16-ESLA,k,topk,0.8,605,13,3,1,1,1
Q16-ESLA,k,topk,0.8,606,13,3,1,1,1
Q16-ESLA,k,topk,0.8,607,13,3,1,1,1
Q16-ESLA,k,topk,0.8,608,13,3,0,0,0
Q16-ESLA,k,topk,0.8,609,13,3,1,1,1
Q16-ESLA,k,topk,0.8,610,13,3,0,0,1
Q16-ESLA,k,topk,0.8,611,13,3,1,1,1
Q16-ESLA,k,topk,0.8,612,13,3,1,1,1
Q16-ESLA,k,topk,0.8,613,13,3,1,1,1
Q16-ESLA,k,topk,0.8,614,13,3,0,1,1
Q16-ESLA,k,topk,0.8,615,13,3,0,0,0
Q16-ESLA,k,topk,0.8,616,13,3,1,1,1
Q16-ESLA,k,topk,0.8,617,13,3,1,1,1
Q16-ESLA,k,topk,0.8,618,13,3,1,1,1
Q16-ESLA,k,topk,0.8,619,13,3,1,1,1
Q16-ESLA,k,topk,0.8,620,13,3,0,0,0
Q16-ESLA,k,topk,0.8,621,13,3,1,1,1
Q16-ESLA,k,topk,0.8,622,13,3,1,1,1
Q16-ESLA,k,topk,0.8,623,13,3,1,1,1
Q16-ESLA,k,topk,0.8,624,13,3,1,1,1
Q16-ESLA,k,topk,0.8,625,13,3,1,1,1
Q16-ESLA,k,topk,0.8,626,13,3,1,1,1
Q16-ESLA,k,topk,0.8,627,13,3,0,0,1
Q16-ESLA,k,topk,0.8,628,13,3,1,1,1
Q16-ESLA,k,topk,0.8,629,13,3,1,1,1
Q16-ESLA,k,topk,0.8,630,13,3,0,0,0
Q16-ESLA,k,topk,0.8,631,13,3,1,1,1
Q16-ESLA,k,topk,0.8,632,13,3,1,1,1
Q16-ESLA,k,topk,0.8,633,13,3,0,0,0
Q16-ESLA,k,topk,0.8,634,13,3,1,1,0
Q16-ESLA,k,topk,0.8,635,13,3,1,1,1
Q16-ESLA,k,topk,0.8,636,13,3,1,1,1
Q16-ESLA,k,topk,0.8,637,13,3,1,1,1
Q16-ESLA,k,topk,0.8,638,13,3,0,0,0
Q16-ESLA,k,topk,0.8,639,13,3,1,1,1
Q16-ESLA,k,topk,0.8,640,13,3,1,1,1
Q16-ESLA,k,topk,0.8,641,13,3,1,1,1
Q16-ESLA,k,topk,0.8,642,13,3,1,1,1
Q16-ESLA,k,topk,0.8,643,13,3,1,1,1
Q16-ESLA,k,topk,0.8,644,13,3,1,1,1
Q16-ESLA,k,topk,0.8,645,13,3,1,1,1
Q16-ESLA,k,topk,0.8,646,13,3,1,1,1
Q16-ESLA,k,topk,0.8,647,13,3,1,1,1
Q16-ESLA,k,topk,0.8,648,13,3,1,1,1
Q16-ESLA,k,topk,0.8,649,13,3,1,1,1
Q16-ESLA,k,topk,0.8,650,13,3,0,0,0
Q16-ESLA,k,topk,0.8,651,13,3,1,1,1
Q16-ESLA,k,topk,0.8,652,13,3,1,1,1
Q16-ESLA,k,topk,0.8,653,13,3,0,0,0
Q16-ESLA,k,topk,0.8,654,13,3,1,1,1
Q16-ESLA,k,topk,0.8,655,13,3,0,0,0
Q16-ESLA,k,topk,0.8,656,13,3,1,1,1
Q16-ESLA,k,topk,0.8,657,13,3,1,1,1
Q16-ESLA,k,topk,0.8,658,13,3,1,1,1
Q16-ESLA,k,topk,0.8,659,13,3,1,1,1
Q16-ESLA,k,topk,0.8,660,13,3,1,1,1
Q16-ESLA,k,topk,0.8,661,13,3,1,1,1
Q16-ESLA,k,topk,0.8,662,13,3,1,1,1
Q16-ESLA,k,topk,0.8,663,13,3,1,1,0
Q16-ESLA,k,topk,0.8,664,13,3,1,1,1
Q16-ESLA,k,topk,0.8,665,13,3,1,1,1
Q16-ESLA,k,topk,0.8,666,13,3,1,1,1
Q16-ESLA,k,topk,0.8,667,13,3,0,0,0
Q16-ESLA,k,topk,0.8,668,13,3,1,1,1
Q16-ESLA,k,topk,0.8,669,13,3,1,1,1
Q16-ESLA,k,topk,0.8,670,13,3,1,1,1
Q16-ESLA,k,topk,0.8,671,13,3,1,1,1
Q16-ESLA,k,topk,0.8,672,13,3,1,1,1
Q16-ESLA,k,topk,0.8,673,13,3,0,0,1
Q16-ESLA,k,topk,0.8,674,13,3,0,0,0
Q16-ESLA,k,topk,0.8,675,13,3,1,1,1
Q16-ESLA,k,topk,0.8,676,13,3,0,0,0
Q16-ESLA,k,topk,0.8,677,13,3,1,1,1
Q16-ESLA,k,topk,0.8,678,13,3,0,0,0
Q16-ESLA,k,topk,0.8,679,13,3,1,1,1
Q16-ESLA,k,topk,0.8,680,13,3,0,1,1
Q16-ESLA,k,topk,0.8,681,13,3,1,1,1
Q16-ESLA,k,topk,0.8,682,13,3,1,1,1
Q16-ESLA,k,topk,0.8,683,13,3,1,1,1
Q16-ESLA,k,topk,0.8,684,13,3,1,1,1
Q16-ESLA,k,topk,0.8,685,13,3,1,1,1
