sample_id,label,prediction,correct,data_loading_us,ps_to_pl_us,kernel_us,pl_to_ps_us,postprocess_us,total_e2e_us,config
1026,1,1,1,9.773,1215.409,969.427,411.730,19.600,2828.400,s0_dense
1027,1,1,1,11.354,1231.262,973.231,414.634,19.588,2809.705,s0_dense
1028,0,0,1,10.129,1213.981,971.212,414.351,19.292,2781.304,s0_dense
1029,1,1,1,9.705,1215.594,967.785,413.207,19.267,2781.797,s0_dense
1030,1,1,1,9.988,1213.575,968.492,433.840,18.898,2801.705,s0_dense
1031,1,1,1,10.000,1230.646,972.948,413.846,19.902,2805.120,s0_dense
1032,1,1,1,10.320,1219.993,971.188,411.249,19.465,2787.920,s0_dense
1033,1,1,1,9.902,1211.144,966.720,409.544,19.003,2772.985,s0_dense
1034,1,1,1,9.987,1282.763,971.341,413.618,19.563,2854.794,s0_dense
1035,1,1,1,10.443,1220.160,973.009,410.825,19.662,2790.757,s0_dense
1036,1,1,1,9.705,1211.188,971.170,412.271,18.843,2779.864,s0_dense
1037,1,1,1,9.951,1209.631,970.443,426.487,19.415,2794.264,s0_dense
1038,1,1,1,10.209,1230.147,971.612,412.868,19.723,2801.790,s0_dense
1039,1,1,1,9.619,1219.249,970.450,411.218,20.320,2787.902,s0_dense
1040,1,1,1,9.901,1211.304,973.169,408.080,19.471,2777.058,s0_dense
1041,1,1,1,10.025,1290.338,973.489,418.012,19.551,2869.686,s0_dense
1042,1,1,1,9.181,1229.864,975.748,417.532,19.557,2809.243,s0_dense
1043,1,1,1,10.080,1219.815,974.813,413.736,20.216,2794.597,s0_dense
1044,0,0,1,10.056,1217.175,972.781,460.240,20.689,2842.412,s0_dense
1045,1,1,1,10.049,1266.455,973.163,422.388,19.742,2851.656,s0_dense
1046,1,1,1,10.431,1230.967,969.791,411.009,19.859,2797.102,s0_dense
1047,1,1,1,9.859,1223.120,972.930,413.434,20.111,2799.009,s0_dense
1048,1,1,1,9.545,1304.105,970.800,416.763,20.080,2877.384,s0_dense
1049,1,1,1,9.994,1226.345,969.717,411.945,19.330,2795.040,s0_dense
1050,1,1,1,9.871,1216.468,969.717,411.556,20.184,2782.898,s0_dense
1051,0,0,1,9.699,1215.951,995.508,431.957,20.074,2831.902,s0_dense
1052,1,1,1,10.154,1236.929,973.244,415.612,19.169,2813.901,s0_dense
1053,1,1,1,9.901,1220.388,970.812,412.967,18.739,2789.630,s0_dense
1054,0,0,1,10.024,1217.538,980.369,413.385,19.464,2795.852,s0_dense
1055,1,1,1,10.000,1274.104,970.628,416.696,19.101,2845.169,s0_dense
1056,1,1,1,9.631,1226.733,974.111,413.323,19.256,2800.633,s0_dense
1057,1,1,1,10.498,1221.920,968.222,408.812,19.532,2787.236,s0_dense
1058,1,1,1,10.129,1216.658,971.723,491.151,18.953,2866.732,s0_dense
1059,1,1,1,10.062,1230.597,970.412,413.299,19.606,2802.474,s0_dense
1060,1,1,1,10.104,1230.665,969.421,413.384,19.440,2800.560,s0_dense
1061,1,1,1,10.480,1213.446,968.450,409.815,19.089,2776.135,s0_dense
1062,1,1,1,9.932,1279.766,976.751,415.373,19.514,2856.966,s0_dense
1063,1,1,1,9.550,1233.920,971.828,413.077,20.147,2804.794,s0_dense
1064,1,1,1,10.246,1215.827,972.031,413.034,19.249,2787.544,s0_dense
1065,1,1,1,9.815,1216.683,970.701,466.105,20.141,2839.471,s0_dense
1066,1,1,1,9.785,1225.975,975.120,415.022,19.379,2801.132,s0_dense
1067,1,1,1,10.579,1225.477,969.243,411.655,19.422,2792.468,s0_dense
1068,1,1,1,9.871,1210.764,969.132,413.994,19.249,2778.905,s0_dense
1069,1,1,1,10.043,1211.477,977.169,426.351,19.822,2801.945,s0_dense
1070,1,1,1,9.532,1217.902,971.821,411.287,19.920,2785.859,s0_dense
1071,1,1,1,9.550,1213.052,968.295,409.507,19.853,2777.907,s0_dense
1072,1,1,1,10.210,1213.729,967.132,408.948,18.474,2772.092,s0_dense
1073,1,1,1,10.000,1323.280,970.634,413.631,19.502,2895.668,s0_dense
1074,1,1,1,9.539,1218.013,980.382,410.806,19.575,2793.705,s0_dense
1075,1,1,1,9.821,1217.606,968.074,408.843,19.649,2780.344,s0_dense
1076,1,1,1,9.692,1215.107,974.314,439.705,20.013,2816.462,s0_dense
1077,1,1,1,10.295,1247.816,969.877,416.061,18.905,2822.049,s0_dense
1078,0,0,1,10.172,1221.673,973.809,410.886,19.101,2791.464,s0_dense
1079,1,1,1,10.055,1211.354,968.732,410.738,19.476,2776.898,s0_dense
1080,1,1,1,9.379,1291.982,970.763,412.117,19.397,2857.797,s0_dense
1081,1,1,1,10.517,1217.126,967.686,413.624,19.550,2786.997,s0_dense
1082,0,1,0,9.969,1214.800,970.702,410.462,18.978,2779.009,s0_dense
1083,1,1,1,10.616,1212.646,968.707,438.536,20.080,2808.782,s0_dense
1084,1,1,1,10.253,1235.465,972.412,414.486,19.077,2811.268,s0_dense
1085,1,1,1,10.295,1224.394,971.655,411.274,20.197,2791.895,s0_dense
1086,1,1,1,10.197,1220.677,972.117,411.766,19.255,2788.831,s0_dense
1087,1,1,1,10.043,1283.385,984.099,412.787,19.914,2869.336,s0_dense
1088,1,0,0,10.160,1225.059,968.831,411.138,19.784,2793.280,s0_dense
1089,0,0,1,10.190,1218.627,971.631,410.369,19.520,2785.021,s0_dense
1090,1,1,1,9.643,1205.175,968.702,426.757,20.290,2788.708,s0_dense
1091,1,1,1,10.240,1225.471,970.738,412.677,18.936,2795.489,s0_dense
1092,0,0,1,9.255,1224.818,969.988,411.022,19.120,2788.905,s0_dense
1093,1,0,0,10.339,1213.384,971.170,409.255,19.964,2780.209,s0_dense
1094,1,1,1,9.852,1283.790,978.997,418.474,19.335,2866.800,s0_dense
1095,1,1,1,9.600,1232.012,970.800,411.040,19.612,2800.640,s0_dense
1096,1,1,1,10.388,1220.227,970.960,411.668,19.021,2786.960,s0_dense
1097,0,1,0,9.699,1217.779,967.170,473.637,19.280,2845.674,s0_dense
1098,1,1,1,9.747,1234.006,968.714,415.526,20.153,2800.437,s0_dense
1099,0,0,1,9.772,1216.745,971.637,412.985,19.693,2786.751,s0_dense
1100,1,1,1,9.760,1213.397,970.917,412.830,18.978,2782.111,s0_dense
1101,1,1,1,9.809,1279.052,972.646,415.742,20.573,2854.413,s0_dense
1102,0,0,1,9.673,1227.114,973.255,410.905,19.250,2795.348,s0_dense
1103,1,1,1,10.222,1223.292,967.310,411.723,18.899,2786.407,s0_dense
1104,1,1,1,9.760,1215.975,967.902,461.834,20.123,2832.246,s0_dense
1105,1,1,1,10.166,1227.329,973.458,414.092,19.883,2799.305,s0_dense
1106,1,1,1,9.804,1222.437,968.744,413.452,17.988,2789.126,s0_dense
1107,1,1,1,10.302,1214.400,967.809,412.548,20.258,2782.443,s0_dense
1108,1,0,0,9.557,1214.111,980.394,427.655,19.538,2807.021,s0_dense
1109,1,1,1,10.117,1222.474,973.607,412.381,20.240,2796.381,s0_dense
1110,1,1,1,9.926,1223.747,983.102,411.778,19.809,2804.172,s0_dense
1111,1,1,1,9.828,1215.317,971.415,412.049,19.157,2782.425,s0_dense
1112,1,1,1,9.864,1289.797,970.991,412.837,19.311,2857.594,s0_dense
1113,0,0,1,10.056,1221.342,968.160,412.178,19.434,2785.526,s0_dense
1114,1,1,1,9.926,1212.695,972.111,409.895,19.379,2780.099,s0_dense
1115,0,1,0,9.840,1207.828,969.643,430.567,19.723,2796.775,s0_dense
1116,0,0,1,9.846,1232.690,970.714,414.332,19.667,2803.071,s0_dense
1117,1,1,1,10.265,1218.295,981.951,410.788,20.167,2797.710,s0_dense
1118,1,1,1,9.834,1211.636,969.311,415.827,19.311,2780.486,s0_dense
1119,1,1,1,10.129,1303.335,982.849,414.923,20.253,2888.653,s0_dense
1120,1,1,1,9.907,1230.154,967.471,415.225,20.062,2797.933,s0_dense
1121,1,1,1,9.625,1220.695,969.858,412.487,19.200,2788.092,s0_dense
1122,1,1,1,10.406,1216.437,981.692,429.219,19.883,2813.649,s0_dense
1123,0,0,1,10.178,1232.836,971.354,411.428,18.886,2802.578,s0_dense
1124,0,0,1,10.043,1222.394,967.766,408.400,19.182,2782.923,s0_dense
1125,1,1,1,9.883,1219.767,967.643,409.366,19.502,2783.360,s0_dense
1126,1,1,1,9.815,1283.360,973.348,412.714,20.338,2856.868,s0_dense
1127,1,1,1,10.006,1225.293,968.929,412.007,19.268,2790.271,s0_dense
1128,1,1,1,9.785,1215.932,971.360,412.295,19.877,2783.938,s0_dense
1129,0,0,1,9.717,1206.745,982.308,423.452,19.311,2799.065,s0_dense
1130,0,0,1,9.649,1222.670,970.855,415.501,19.828,2792.677,s0_dense
1131,1,0,0,10.295,1216.733,971.040,412.480,19.089,2785.655,s0_dense
1132,1,0,0,9.988,1208.185,983.188,409.864,19.372,2786.689,s0_dense
1133,1,1,1,9.957,1265.249,969.914,418.290,19.816,2841.114,s0_dense
1134,1,1,1,9.963,1218.843,968.265,413.286,19.434,2787.126,s0_dense
1135,1,1,1,10.271,1216.381,969.434,413.969,19.274,2788.437,s0_dense
1136,1,1,1,9.483,1214.216,970.487,489.194,19.735,2859.385,s0_dense
1137,1,1,1,9.964,1234.609,981.809,418.252,19.083,2821.071,s0_dense
1138,1,1,1,10.166,1218.246,968.732,413.526,19.883,2786.443,s0_dense
1139,1,1,1,9.853,1218.530,970.474,416.412,19.741,2792.727,s0_dense
1140,0,0,1,9.822,1275.175,974.560,421.803,19.766,2859.293,s0_dense
1141,0,1,0,9.545,1232.320,972.468,415.120,19.644,2806.677,s0_dense
1142,1,1,1,9.532,1225.261,970.855,411.040,19.545,2793.132,s0_dense
1143,1,1,1,9.760,1220.443,967.477,465.157,20.203,2839.101,s0_dense
1144,0,0,1,9.981,1232.887,969.427,418.074,19.280,2805.237,s0_dense
1145,1,1,1,9.852,1219.748,981.101,411.723,19.779,2798.775,s0_dense
1146,1,1,1,10.086,1211.225,971.773,411.064,19.249,2778.652,s0_dense
1147,1,1,1,9.545,1212.296,974.929,427.884,19.385,2804.904,s0_dense
1148,1,1,1,9.680,1232.043,970.905,409.010,18.991,2799.083,s0_dense
1149,1,0,0,10.382,1215.889,971.126,411.034,19.870,2783.151,s0_dense
1150,1,1,1,10.308,1212.942,970.030,411.046,19.218,2780.948,s0_dense
1151,1,1,1,10.105,1294.640,968.984,416.622,19.274,2865.613,s0_dense
1152,1,1,1,10.221,1220.136,968.031,411.028,19.742,2786.043,s0_dense
1153,1,1,1,9.704,1209.385,969.803,410.480,19.846,2773.877,s0_dense
1154,1,1,1,9.889,1216.787,981.532,432.948,19.698,2816.689,s0_dense
1155,1,1,1,9.662,1235.028,972.425,412.154,19.699,2806.671,s0_dense
1156,1,1,1,9.581,1222.726,971.569,413.101,19.551,2792.665,s0_dense
1157,1,1,1,10.154,1207.840,969.323,416.972,19.593,2780.591,s0_dense
1158,1,1,1,9.890,1310.776,970.025,420.855,19.249,2888.972,s0_dense
1159,1,1,1,9.502,1226.412,970.480,412.382,19.754,2797.145,s0_dense
1160,1,1,1,9.914,1217.323,967.101,411.803,19.668,2782.720,s0_dense
1161,1,1,1,10.062,1214.080,981.846,431.101,18.991,2815.551,s0_dense
1162,1,1,1,9.957,1233.723,969.631,410.696,19.840,2798.382,s0_dense
1163,1,1,1,10.560,1217.674,967.785,417.077,19.853,2787.458,s0_dense
1164,1,1,1,9.723,1212.843,969.372,405.464,19.194,2768.936,s0_dense
1165,1,1,1,9.662,1285.938,970.948,413.575,19.470,2858.880,s0_dense
1166,1,1,1,10.221,1220.142,969.895,414.283,19.896,2793.907,s0_dense
1167,1,1,1,9.846,1219.200,970.990,414.117,18.960,2789.028,s0_dense
1168,1,1,1,10.031,1214.246,969.342,426.751,19.674,2799.040,s0_dense
1169,0,1,0,9.513,1230.689,982.486,413.360,18.763,2810.141,s0_dense
1170,1,1,1,9.809,1219.126,967.914,411.421,19.643,2782.277,s0_dense
1171,1,1,1,9.656,1216.843,970.973,410.517,19.945,2783.969,s0_dense
1172,1,1,1,10.019,1278.111,974.246,417.206,19.594,2856.418,s0_dense
1173,1,1,1,10.043,1224.314,971.613,413.754,19.084,2795.650,s0_dense
1174,0,0,1,10.449,1216.449,970.492,409.212,19.890,2784.123,s0_dense
1175,1,1,1,9.790,1213.077,969.945,473.261,19.656,2841.470,s0_dense
1176,0,0,1,10.179,1227.631,971.010,410.351,18.806,2794.117,s0_dense
1177,0,0,1,9.976,1217.625,974.111,411.871,18.548,2791.667,s0_dense
1178,1,1,1,10.517,1210.535,968.892,413.046,19.729,2778.240,s0_dense
1179,1,1,1,10.086,1301.926,969.711,422.929,19.520,2881.243,s0_dense
1180,1,1,1,9.987,1228.388,971.699,412.849,19.415,2800.333,s0_dense
1181,1,1,1,9.674,1222.517,969.797,408.898,19.391,2788.517,s0_dense
1182,1,1,1,10.123,1219.563,968.314,466.191,20.350,2841.440,s0_dense
1183,0,0,1,10.105,1237.299,971.963,415.022,19.852,2809.631,s0_dense
1184,1,1,1,10.019,1214.954,971.090,410.332,19.175,2781.304,s0_dense
1185,1,1,1,10.006,1214.689,971.815,411.649,18.899,2781.655,s0_dense
1186,1,1,1,9.815,1217.939,985.311,467.828,20.413,2862.942,s0_dense
1187,1,1,1,10.684,1265.944,976.837,419.631,19.366,2854.339,s0_dense
1188,1,1,1,10.400,1229.077,970.708,409.021,19.329,2796.535,s0_dense
1189,1,1,1,9.975,1217.446,974.068,412.210,19.698,2789.981,s0_dense
1190,0,0,1,14.184,1251.065,972.296,415.618,20.073,2852.652,s0_dense
1191,1,1,1,10.227,1227.698,970.953,415.944,19.834,2804.443,s0_dense
1192,1,1,1,9.619,1215.083,967.102,411.957,19.490,2779.864,s0_dense
1193,1,1,1,10.351,1218.898,971.619,428.178,19.212,2806.849,s0_dense
1194,1,1,1,9.489,1239.895,973.280,414.283,19.077,2812.344,s0_dense
1195,1,1,1,10.130,1214.062,968.142,415.366,19.175,2785.273,s0_dense
1196,1,1,1,9.729,1209.809,968.154,410.308,19.329,2775.440,s0_dense
1197,1,1,1,9.637,1289.938,969.920,415.809,19.329,2862.179,s0_dense
1198,1,1,1,10.203,1231.877,967.686,415.015,19.544,2798.856,s0_dense
1199,1,1,1,10.197,1219.366,983.249,414.130,19.576,2801.268,s0_dense
1200,1,1,1,10.222,1217.988,979.944,432.339,19.582,2817.243,s0_dense
1201,1,1,1,10.130,1230.338,972.634,415.200,20.203,2806.874,s0_dense
1202,1,1,1,9.963,1222.991,971.754,410.560,19.735,2790.018,s0_dense
1203,1,1,1,9.871,1207.687,981.883,411.736,19.569,2790.960,s0_dense
1204,1,1,1,10.037,1288.265,969.791,415.150,19.563,2862.622,s0_dense
1205,1,1,1,9.994,1221.286,970.314,413.809,18.905,2790.702,s0_dense
1206,1,1,1,9.637,1211.784,967.981,412.701,20.418,2779.126,s0_dense
1207,0,0,1,9.661,1211.557,977.348,433.175,20.080,2809.803,s0_dense
1208,1,1,1,9.563,1228.825,973.422,411.631,19.551,2800.117,s0_dense
1209,1,0,0,9.705,1218.702,971.009,410.210,19.828,2789.551,s0_dense
1210,1,1,1,9.822,1221.748,968.209,407.693,18.862,2782.013,s0_dense
1211,1,1,1,10.092,1278.031,971.625,414.812,19.674,2852.726,s0_dense
1212,1,1,1,9.927,1232.517,973.434,411.729,20.030,2803.077,s0_dense
1213,1,1,1,9.649,1498.375,998.234,624.203,26.800,3355.908,s0_dense
1214,1,1,1,12.247,1702.991,999.613,496.677,22.049,3422.111,s0_dense
1215,1,1,1,11.410,1322.117,979.040,422.049,20.332,2920.597,s0_dense
1216,1,1,1,9.938,1243.058,971.446,418.591,19.982,2820.148,s0_dense
1217,1,1,1,10.061,1228.948,972.880,507.390,20.363,2901.459,s0_dense
1218,0,0,1,10.338,1256.997,973.618,417.145,19.101,2835.169,s0_dense
1219,1,1,1,9.378,1219.803,971.754,414.271,20.511,2790.850,s0_dense
1220,0,0,1,10.413,1221.797,984.043,412.782,19.619,2803.526,s0_dense
1221,1,1,1,10.007,1325.477,978.566,426.689,19.428,2919.576,s0_dense
1222,0,0,1,9.581,1259.557,971.071,413.754,19.391,2832.610,s0_dense
1223,1,1,1,10.012,1226.831,968.634,416.370,19.502,2800.074,s0_dense
1224,1,1,1,9.274,1218.690,971.317,515.138,19.956,2894.751,s0_dense
1225,1,1,1,10.018,1256.824,972.560,418.744,19.083,2834.960,s0_dense
1226,0,0,1,10.074,1227.077,970.738,410.474,19.544,2794.037,s0_dense
1227,0,0,1,9.711,1223.120,968.289,410.690,18.812,2789.920,s0_dense
1228,1,1,1,9.773,1297.926,971.889,420.381,19.840,2879.859,s0_dense
1229,1,1,1,10.788,1227.957,968.443,415.446,19.575,2801.323,s0_dense
1230,1,0,0,9.877,1221.840,971.348,413.107,19.144,2789.587,s0_dense
1231,1,1,1,10.050,1208.862,970.695,467.963,20.289,2837.298,s0_dense
1232,0,1,0,9.661,1228.830,969.933,412.252,19.163,2796.935,s0_dense
1233,1,1,1,9.933,1222.265,981.772,408.770,19.612,2799.483,s0_dense
1234,0,0,1,9.421,1217.785,981.144,411.243,18.941,2794.671,s0_dense
1235,1,1,1,10.074,1263.969,977.747,426.301,19.484,2856.695,s0_dense
1236,1,1,1,10.333,1225.668,970.166,414.997,19.397,2797.889,s0_dense
1237,1,0,0,9.896,1222.031,972.616,411.895,19.698,2794.733,s0_dense
1238,1,0,0,9.674,1219.224,973.465,414.911,21.563,2856.080,s0_dense
1239,1,1,1,10.708,1230.936,975.514,411.169,19.114,2808.252,s0_dense
1240,1,1,1,9.594,1218.615,984.406,412.837,19.520,2800.166,s0_dense
1241,1,1,1,9.981,1217.489,974.615,410.406,18.972,2787.403,s0_dense
1242,1,1,1,9.637,1209.360,973.557,434.013,19.926,2804.172,s0_dense
1243,1,1,1,9.680,1236.916,971.981,417.772,19.422,2811.470,s0_dense
1244,1,1,1,9.988,1219.741,976.800,411.606,19.619,2793.237,s0_dense
1245,1,1,1,9.828,1216.609,968.394,409.908,19.661,2780.806,s0_dense
1246,1,1,1,9.840,1302.677,971.175,415.385,19.988,2877.384,s0_dense
1247,1,1,1,9.711,1223.311,974.431,409.994,19.938,2792.720,s0_dense
1248,1,1,1,9.895,1224.652,969.858,412.369,18.997,2791.071,s0_dense
1249,1,1,1,9.680,1205.618,973.028,428.713,20.628,2795.028,s0_dense
1250,1,1,1,9.772,1235.070,972.701,409.176,19.101,2803.606,s0_dense
1251,0,0,1,10.406,1218.622,970.443,412.013,19.889,2789.317,s0_dense
1252,0,0,1,9.834,1206.787,968.548,412.572,19.292,2773.452,s0_dense
1253,1,1,1,9.944,1287.010,968.819,412.031,20.024,2854.887,s0_dense
1254,1,1,1,9.822,1225.649,969.021,408.763,20.062,2788.566,s0_dense
1255,1,1,1,9.920,1217.570,972.505,412.603,18.836,2787.760,s0_dense
1256,0,0,1,10.123,1209.317,981.846,429.403,19.311,2807.840,s0_dense
1257,1,1,1,9.981,1229.625,974.388,411.434,20.154,2802.665,s0_dense
1258,1,1,1,9.287,1215.643,970.818,413.299,19.175,2783.200,s0_dense
1259,1,1,1,10.148,1211.324,971.489,411.588,19.852,2779.803,s0_dense
1260,1,1,1,9.735,1293.028,967.908,413.458,19.557,2859.501,s0_dense
1261,1,0,0,9.975,1229.274,968.911,412.037,19.096,2796.252,s0_dense
1262,1,1,1,9.434,1217.305,970.012,412.117,19.753,2783.988,s0_dense
1263,1,1,1,10.473,1215.704,1050.043,432.677,19.908,2887.939,s0_dense
1264,1,1,1,9.600,1240.953,973.409,413.913,20.148,2816.640,s0_dense
1265,0,0,1,10.258,1224.344,970.019,414.554,19.501,2796.843,s0_dense
1266,1,1,1,9.981,1223.551,968.843,412.480,19.324,2789.188,s0_dense
1267,1,1,1,10.050,1268.806,971.077,417.151,19.951,2844.781,s0_dense
1268,1,1,1,9.637,1230.553,974.868,411.182,19.305,2802.258,s0_dense
1269,1,0,0,9.809,1215.982,966.800,411.372,19.661,2781.021,s0_dense
1270,1,1,1,9.994,1219.575,971.976,475.907,20.332,2854.517,s0_dense
1271,1,1,1,9.957,1223.409,971.588,415.612,19.729,2797.630,s0_dense
1272,1,1,1,9.865,1219.267,982.542,413.815,18.972,2799.059,s0_dense
1273,1,1,1,9.773,1210.732,969.698,412.511,19.674,2779.754,s0_dense
1274,1,1,1,9.932,1277.243,973.630,419.834,19.200,2855.975,s0_dense
1275,1,1,1,10.025,1224.308,973.286,414.541,19.927,2801.170,s0_dense
1276,1,1,1,9.926,1214.105,970.671,410.228,19.298,2777.440,s0_dense
1277,1,1,1,9.698,1214.738,970.147,474.357,20.609,2849.354,s0_dense
1278,1,1,1,10.160,1235.440,971.341,415.686,19.249,2810.234,s0_dense
1279,1,1,1,10.289,1219.262,970.271,411.151,19.034,2784.209,s0_dense
1280,1,1,1,9.834,1218.240,969.452,411.373,19.175,2784.062,s0_dense
1281,0,0,1,10.025,1218.043,980.424,432.314,19.933,2821.071,s0_dense
1282,1,1,1,10.080,1232.123,968.062,411.582,20.172,2801.231,s0_dense
1283,1,1,1,10.167,1217.342,969.600,413.409,18.917,2785.132,s0_dense
1284,1,1,1,9.760,1222.301,967.200,412.363,19.982,2787.520,s0_dense
1285,1,1,1,9.631,1311.027,970.449,416.634,19.459,2882.074,s0_dense
1286,1,1,1,9.853,1226.031,971.557,411.231,19.514,2794.591,s0_dense
1287,1,1,1,10.148,1214.283,971.889,410.148,20.406,2783.446,s0_dense
1288,1,1,1,9.889,1222.480,972.357,429.218,19.730,2812.061,s0_dense
1289,0,0,1,9.877,1223.976,971.624,413.169,18.991,2796.382,s0_dense
1290,1,1,1,9.502,1218.984,969.870,411.200,18.763,2783.767,s0_dense
1291,1,1,1,9.662,1217.433,970.499,411.422,19.489,2786.234,s0_dense
1292,0,0,1,9.840,1285.920,973.101,413.600,19.015,2857.576,s0_dense
1293,1,1,1,9.724,1221.951,967.988,411.477,20.031,2789.200,s0_dense
1294,1,1,1,9.550,1215.975,971.705,409.600,19.409,2781.384,s0_dense
1295,1,1,1,9.914,1209.102,980.850,427.649,19.834,2805.564,s0_dense
1296,1,1,1,9.760,1229.742,970.701,414.707,19.422,2802.997,s0_dense
1297,1,1,1,10.055,1222.283,971.317,415.206,19.643,2793.748,s0_dense
1298,0,0,1,10.326,1209.717,981.588,412.203,19.231,2788.837,s0_dense
1299,1,1,1,10.111,1294.154,972.887,418.455,20.092,2875.224,s0_dense
1300,0,0,1,9.890,1231.508,972.394,413.994,19.656,2805.637,s0_dense
1301,1,1,1,10.055,1218.640,969.415,413.556,19.563,2788.836,s0_dense
1302,0,0,1,10.104,1212.431,972.917,426.061,19.766,2797.206,s0_dense
1303,1,1,1,9.945,1228.621,971.330,413.434,19.933,2803.268,s0_dense
1304,1,1,1,9.625,1216.216,971.815,407.840,19.255,2781.631,s0_dense
1305,1,1,1,9.957,1218.172,966.776,410.923,19.619,2781.920,s0_dense
1306,1,1,1,9.729,1295.667,974.886,415.151,19.600,2871.514,s0_dense
1307,1,1,1,10.105,1232.296,969.723,411.865,19.348,2801.065,s0_dense
1308,1,1,1,9.686,1219.674,978.621,413.391,19.618,2796.966,s0_dense
1309,1,1,1,9.748,1217.175,972.049,475.871,19.711,2851.132,s0_dense
1310,1,1,1,9.668,1225.969,970.474,413.212,19.459,2797.490,s0_dense
1311,1,1,1,10.240,1220.547,969.330,407.508,19.003,2782.824,s0_dense
1312,1,1,1,9.280,1215.335,969.477,410.400,18.966,2777.673,s0_dense
1313,1,0,0,9.914,1268.578,982.763,415.434,19.668,2855.791,s0_dense
1314,1,1,1,9.742,1228.425,969.250,414.222,19.170,2798.892,s0_dense
1315,1,1,1,9.385,1221.625,967.508,409.767,19.588,2785.372,s0_dense
1316,0,1,0,9.963,1216.382,968.344,481.022,20.000,2853.969,s0_dense
1317,1,1,1,10.320,1235.963,969.175,412.640,18.929,2804.338,s0_dense
1318,1,1,1,9.717,1222.677,971.261,412.099,18.849,2790.332,s0_dense
1319,1,1,1,9.932,1219.108,970.930,413.390,19.446,2788.560,s0_dense
1320,1,1,1,10.190,1209.655,971.341,427.717,19.815,2842.548,s0_dense
1321,0,0,1,10.160,1232.424,967.631,414.025,20.117,2800.652,s0_dense
1322,1,1,1,9.760,1217.797,971.280,416.400,19.372,2791.810,s0_dense
1323,1,1,1,10.049,1214.381,967.680,410.006,18.745,2779.760,s0_dense
1324,1,1,1,13.034,1238.745,970.960,413.705,18.905,2869.816,s0_dense
1325,1,1,1,9.815,1221.384,972.493,408.597,19.625,2789.853,s0_dense
1326,1,1,1,10.135,1209.009,970.197,410.062,19.607,2772.855,s0_dense
1327,1,1,1,10.074,1210.486,971.889,431.994,20.603,2804.671,s0_dense
1328,1,1,1,10.216,1232.394,971.495,412.523,19.046,2802.456,s0_dense
1329,1,1,1,10.000,1218.941,967.231,409.883,19.594,2784.037,s0_dense
1330,1,1,1,10.123,1224.154,968.683,411.865,19.342,2788.658,s0_dense
1331,1,1,1,10.259,1300.566,972.437,414.843,19.914,2874.381,s0_dense
1332,1,1,1,9.895,1225.797,982.191,408.505,19.102,2801.102,s0_dense
1333,1,1,1,9.803,1218.074,969.021,412.609,19.058,2785.033,s0_dense
1334,1,1,1,10.067,1210.196,984.431,428.412,19.692,2809.391,s0_dense
1335,1,1,1,9.569,1228.369,968.622,410.523,19.834,2796.369,s0_dense
1336,1,1,1,9.674,1219.716,968.787,415.877,19.034,2789.089,s0_dense
1337,1,1,1,9.932,1213.403,969.059,413.674,19.754,2782.973,s0_dense
1338,1,1,1,10.123,1291.784,971.963,415.022,20.068,2863.822,s0_dense
1339,1,1,1,9.760,1225.926,971.791,412.800,19.403,2797.779,s0_dense
1340,1,1,1,9.692,1216.486,969.428,411.680,19.046,2783.606,s0_dense
1341,1,1,1,10.308,1218.738,983.465,425.077,19.944,2819.360,s0_dense
